source_id,source_name,module_id,module_url,grade,subject,subdomain,module_slug,has_data_xml,has_data_np_xml,page_count,js_asset_count,exercise_asset_count,html_asset_count,data_type,language_type,module_title_en,module_title_ne,discovered_at,last_seen_at,status,notes
EPAATH_grade8__english__eng_grade8_natural_disaster,OLE Nepal E-Paath,grade8/english/eng_grade8_natural_disaster,https://epaath.olenepal.org/activity/grade8/english/eng_grade8_natural_disaster/,8,english,english_language,eng_grade8_natural_disaster,1,1,2,1,0,8,bilingual_module,en-ne,,,2026-05-19T04:38:22Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__eng_grade8_participating_in_fair,OLE Nepal E-Paath,grade8/english/eng_grade8_participating_in_fair,https://epaath.olenepal.org/activity/grade8/english/eng_grade8_participating_in_fair/,8,english,english_language,eng_grade8_participating_in_fair,1,1,14,1,0,23,bilingual_module,en-ne,,,2026-05-19T04:38:22Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__eng_grade8_persuading_and_reminding_grandparents,OLE Nepal E-Paath,grade8/english/eng_grade8_persuading_and_reminding_grandparents,https://epaath.olenepal.org/activity/grade8/english/eng_grade8_persuading_and_reminding_grandparents/,8,english,english_language,eng_grade8_persuading_and_reminding_grandparents,1,1,5,1,0,11,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__eng_grade8_reporting,OLE Nepal E-Paath,grade8/english/eng_grade8_reporting,https://epaath.olenepal.org/activity/grade8/english/eng_grade8_reporting/,8,english,english_language,eng_grade8_reporting,1,1,9,1,0,20,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__eng_grade8_tharu,OLE Nepal E-Paath,grade8/english/eng_grade8_tharu,https://epaath.olenepal.org/activity/grade8/english/eng_grade8_tharu/,8,english,english_language,eng_grade8_tharu,1,1,3,1,0,8,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__eng_grade8_tree,OLE Nepal E-Paath,grade8/english/eng_grade8_tree,https://epaath.olenepal.org/activity/grade8/english/eng_grade8_tree/,8,english,english_language,eng_grade8_tree,1,1,2,1,0,17,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__eng_lesson2_01,OLE Nepal E-Paath,grade8/english/eng_lesson2_01,https://epaath.olenepal.org/activity/grade8/english/eng_lesson2_01/,8,english,english_language,eng_lesson2_01,1,0,6,1,0,13,monolingual_module,en,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__eng_marginalized_groups,OLE Nepal E-Paath,grade8/english/eng_marginalized_groups,https://epaath.olenepal.org/activity/grade8/english/eng_marginalized_groups/,8,english,english_language,eng_marginalized_groups,1,1,7,1,0,15,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__eng_reading_a_map,OLE Nepal E-Paath,grade8/english/eng_reading_a_map,https://epaath.olenepal.org/activity/grade8/english/eng_reading_a_map/,8,english,english_language,eng_reading_a_map,1,1,4,1,0,10,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__expressing_conditions_new,OLE Nepal E-Paath,grade8/english/expressing_conditions_new,https://epaath.olenepal.org/activity/grade8/english/expressing_conditions_new/,8,english,english_language,expressing_conditions_new,1,0,2,1,1,3,monolingual_module,en,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__english__likes_dislikes_new,OLE Nepal E-Paath,grade8/english/likes_dislikes_new,https://epaath.olenepal.org/activity/grade8/english/likes_dislikes_new/,8,english,english_language,likes_dislikes_new,1,0,2,1,1,3,monolingual_module,en,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__math__cdc_mensuration,OLE Nepal E-Paath,grade8/math/cdc_mensuration,https://epaath.olenepal.org/activity/grade8/math/cdc_mensuration/,8,math,mathematics,cdc_mensuration,1,1,11,1,1,11,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__math__math_area_01,OLE Nepal E-Paath,grade8/math/math_area_01,https://epaath.olenepal.org/activity/grade8/math/math_area_01/,8,math,mathematics,math_area_01,1,1,13,1,1,13,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__math__math_bearing_grade8,OLE Nepal E-Paath,grade8/math/math_bearing_grade8,https://epaath.olenepal.org/activity/grade8/math/math_bearing_grade8/,8,math,mathematics,math_bearing_grade8,1,1,5,1,0,6,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:56:59Z,discovered,
EPAATH_grade8__math__math_binary_01,OLE Nepal E-Paath,grade8/math/math_binary_01,https://epaath.olenepal.org/activity/grade8/math/math_binary_01/,8,math,mathematics,math_binary_01,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_circle_02,OLE Nepal E-Paath,grade8/math/math_circle_02,https://epaath.olenepal.org/activity/grade8/math/math_circle_02/,8,math,mathematics,math_circle_02,1,1,11,1,1,11,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_construction_of_regular_polygons_02,OLE Nepal E-Paath,grade8/math/math_construction_of_regular_polygons_02,https://epaath.olenepal.org/activity/grade8/math/math_construction_of_regular_polygons_02/,8,math,mathematics,math_construction_of_regular_polygons_02,1,1,6,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:23Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_difference_and_complement,OLE Nepal E-Paath,grade8/math/math_difference_and_complement,https://epaath.olenepal.org/activity/grade8/math/math_difference_and_complement/,8,math,mathematics,math_difference_and_complement,1,1,6,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_exponents_new,OLE Nepal E-Paath,grade8/math/math_exponents_new,https://epaath.olenepal.org/activity/grade8/math/math_exponents_new/,8,math,mathematics,math_exponents_new,1,1,0,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_fractorization_grade8,OLE Nepal E-Paath,grade8/math/math_fractorization_grade8,https://epaath.olenepal.org/activity/grade8/math/math_fractorization_grade8/,8,math,mathematics,math_fractorization_grade8,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_hcf_and_lcm,OLE Nepal E-Paath,grade8/math/math_hcf_and_lcm,https://epaath.olenepal.org/activity/grade8/math/math_hcf_and_lcm/,8,math,mathematics,math_hcf_and_lcm,1,1,6,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_interest_02,OLE Nepal E-Paath,grade8/math/math_interest_02,https://epaath.olenepal.org/activity/grade8/math/math_interest_02/,8,math,mathematics,math_interest_02,1,1,15,1,1,15,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_mean_median_mode,OLE Nepal E-Paath,grade8/math/math_mean_median_mode,https://epaath.olenepal.org/activity/grade8/math/math_mean_median_mode/,8,math,mathematics,math_mean_median_mode,1,1,10,1,1,10,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_perimeter_01,OLE Nepal E-Paath,grade8/math/math_perimeter_01,https://epaath.olenepal.org/activity/grade8/math/math_perimeter_01/,8,math,mathematics,math_perimeter_01,1,1,23,1,1,23,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_profit_loss_02,OLE Nepal E-Paath,grade8/math/math_profit_loss_02,https://epaath.olenepal.org/activity/grade8/math/math_profit_loss_02/,8,math,mathematics,math_profit_loss_02,1,1,12,1,1,12,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_proper_and_improper_subset,OLE Nepal E-Paath,grade8/math/math_proper_and_improper_subset,https://epaath.olenepal.org/activity/grade8/math/math_proper_and_improper_subset/,8,math,mathematics,math_proper_and_improper_subset,1,1,0,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_quadrilateral_02,OLE Nepal E-Paath,grade8/math/math_quadrilateral_02,https://epaath.olenepal.org/activity/grade8/math/math_quadrilateral_02/,8,math,mathematics,math_quadrilateral_02,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_ratio_percent_02,OLE Nepal E-Paath,grade8/math/math_ratio_percent_02,https://epaath.olenepal.org/activity/grade8/math/math_ratio_percent_02/,8,math,mathematics,math_ratio_percent_02,1,1,10,1,1,22,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_rational_02,OLE Nepal E-Paath,grade8/math/math_rational_02,https://epaath.olenepal.org/activity/grade8/math/math_rational_02/,8,math,mathematics,math_rational_02,1,1,8,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_transformation_01,OLE Nepal E-Paath,grade8/math/math_transformation_01,https://epaath.olenepal.org/activity/grade8/math/math_transformation_01/,8,math,mathematics,math_transformation_01,1,1,16,1,1,18,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_trianlges_02,OLE Nepal E-Paath,grade8/math/math_trianlges_02,https://epaath.olenepal.org/activity/grade8/math/math_trianlges_02/,8,math,mathematics,math_trianlges_02,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_unitary_02,OLE Nepal E-Paath,grade8/math/math_unitary_02,https://epaath.olenepal.org/activity/grade8/math/math_unitary_02/,8,math,mathematics,math_unitary_02,1,1,16,1,1,16,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_venn_diagrams,OLE Nepal E-Paath,grade8/math/math_venn_diagrams,https://epaath.olenepal.org/activity/grade8/math/math_venn_diagrams/,8,math,mathematics,math_venn_diagrams,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:24Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__math_volume_01,OLE Nepal E-Paath,grade8/math/math_volume_01,https://epaath.olenepal.org/activity/grade8/math/math_volume_01/,8,math,mathematics,math_volume_01,1,1,2,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__maths_equationinequality_grade8,OLE Nepal E-Paath,grade8/math/maths_equationinequality_grade8,https://epaath.olenepal.org/activity/grade8/math/maths_equationinequality_grade8/,8,math,mathematics,maths_equationinequality_grade8,1,1,7,1,0,9,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__pie_chart,OLE Nepal E-Paath,grade8/math/pie_chart,https://epaath.olenepal.org/activity/grade8/math/pie_chart/,8,math,mathematics,pie_chart,1,1,2,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__math__solid_shapes,OLE Nepal E-Paath,grade8/math/solid_shapes,https://epaath.olenepal.org/activity/grade8/math/solid_shapes/,8,math,mathematics,solid_shapes,1,1,5,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__science__atm_pressure_grade8,OLE Nepal E-Paath,grade8/science/atm_pressure_grade8,https://epaath.olenepal.org/activity/grade8/science/atm_pressure_grade8/,8,science,science,atm_pressure_grade8,1,1,13,1,0,14,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__science__heat_transmission_new,OLE Nepal E-Paath,grade8/science/heat_transmission_new,https://epaath.olenepal.org/activity/grade8/science/heat_transmission_new/,8,science,science,heat_transmission_new,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__science__pressure_new,OLE Nepal E-Paath,grade8/science/pressure_new,https://epaath.olenepal.org/activity/grade8/science/pressure_new/,8,science,science,pressure_new,1,1,6,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__science__ray_diagram,OLE Nepal E-Paath,grade8/science/ray_diagram,https://epaath.olenepal.org/activity/grade8/science/ray_diagram/,8,science,science,ray_diagram,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__science__sci_acid_base_salt,OLE Nepal E-Paath,grade8/science/sci_acid_base_salt,https://epaath.olenepal.org/activity/grade8/science/sci_acid_base_salt/,8,science,science,sci_acid_base_salt,1,1,12,1,0,13,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:00Z,discovered,
EPAATH_grade8__science__sci_animal_tissue_01,OLE Nepal E-Paath,grade8/science/sci_animal_tissue_01,https://epaath.olenepal.org/activity/grade8/science/sci_animal_tissue_01/,8,science,science,sci_animal_tissue_01,1,1,7,1,0,8,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_biodiversity_new,OLE Nepal E-Paath,grade8/science/sci_biodiversity_new,https://epaath.olenepal.org/activity/grade8/science/sci_biodiversity_new/,8,science,science,sci_biodiversity_new,1,1,6,1,0,7,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_cell_01,OLE Nepal E-Paath,grade8/science/sci_cell_01,https://epaath.olenepal.org/activity/grade8/science/sci_cell_01/,8,science,science,sci_cell_01,1,1,0,0,1,0,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_chemical_reaction_01,OLE Nepal E-Paath,grade8/science/sci_chemical_reaction_01,https://epaath.olenepal.org/activity/grade8/science/sci_chemical_reaction_01/,8,science,science,sci_chemical_reaction_01,1,1,9,1,0,10,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_electricity_02,OLE Nepal E-Paath,grade8/science/sci_electricity_02,https://epaath.olenepal.org/activity/grade8/science/sci_electricity_02/,8,science,science,sci_electricity_02,1,1,13,1,0,14,bilingual_module,en-ne,,,2026-05-19T04:38:25Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_ensd_grade8,OLE Nepal E-Paath,grade8/science/sci_ensd_grade8,https://epaath.olenepal.org/activity/grade8/science/sci_ensd_grade8/,8,science,science,sci_ensd_grade8,1,1,6,1,0,7,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_lever_01,OLE Nepal E-Paath,grade8/science/sci_lever_01,https://epaath.olenepal.org/activity/grade8/science/sci_lever_01/,8,science,science,sci_lever_01,1,1,10,1,0,11,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_lifeprocess_circulatory,OLE Nepal E-Paath,grade8/science/sci_lifeprocess_circulatory,https://epaath.olenepal.org/activity/grade8/science/sci_lifeprocess_circulatory/,8,science,science,sci_lifeprocess_circulatory,1,1,7,1,0,8,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_lifeprocess_reproduction,OLE Nepal E-Paath,grade8/science/sci_lifeprocess_reproduction,https://epaath.olenepal.org/activity/grade8/science/sci_lifeprocess_reproduction/,8,science,science,sci_lifeprocess_reproduction,1,1,7,1,0,8,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_magnet01,OLE Nepal E-Paath,grade8/science/sci_magnet01,https://epaath.olenepal.org/activity/grade8/science/sci_magnet01/,8,science,science,sci_magnet01,1,1,0,1,1,12,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_measurement_02,OLE Nepal E-Paath,grade8/science/sci_measurement_02,https://epaath.olenepal.org/activity/grade8/science/sci_measurement_02/,8,science,science,sci_measurement_02,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_measurement_density_02,OLE Nepal E-Paath,grade8/science/sci_measurement_density_02,https://epaath.olenepal.org/activity/grade8/science/sci_measurement_density_02/,8,science,science,sci_measurement_density_02,1,1,8,1,1,9,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_metal_non_metal_01,OLE Nepal E-Paath,grade8/science/sci_metal_non_metal_01,https://epaath.olenepal.org/activity/grade8/science/sci_metal_non_metal_01/,8,science,science,sci_metal_non_metal_01,1,1,16,1,0,18,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_microbes_01,OLE Nepal E-Paath,grade8/science/sci_microbes_01,https://epaath.olenepal.org/activity/grade8/science/sci_microbes_01/,8,science,science,sci_microbes_01,1,1,9,1,0,10,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_minerals_01,OLE Nepal E-Paath,grade8/science/sci_minerals_01,https://epaath.olenepal.org/activity/grade8/science/sci_minerals_01/,8,science,science,sci_minerals_01,1,1,5,1,0,6,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_mirror_01,OLE Nepal E-Paath,grade8/science/sci_mirror_01,https://epaath.olenepal.org/activity/grade8/science/sci_mirror_01/,8,science,science,sci_mirror_01,1,1,12,1,0,13,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_periodic_table_01,OLE Nepal E-Paath,grade8/science/sci_periodic_table_01,https://epaath.olenepal.org/activity/grade8/science/sci_periodic_table_01/,8,science,science,sci_periodic_table_01,1,1,11,1,0,13,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_periodic_table_01_new,OLE Nepal E-Paath,grade8/science/sci_periodic_table_01_new,https://epaath.olenepal.org/activity/grade8/science/sci_periodic_table_01_new/,8,science,science,sci_periodic_table_01_new,1,1,11,1,1,11,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_plant_tissue_01,OLE Nepal E-Paath,grade8/science/sci_plant_tissue_01,https://epaath.olenepal.org/activity/grade8/science/sci_plant_tissue_01/,8,science,science,sci_plant_tissue_01,1,1,4,1,0,6,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_pressure_grade8,OLE Nepal E-Paath,grade8/science/sci_pressure_grade8,https://epaath.olenepal.org/activity/grade8/science/sci_pressure_grade8/,8,science,science,sci_pressure_grade8,1,1,13,1,0,14,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_raydigram_01,OLE Nepal E-Paath,grade8/science/sci_raydigram_01,https://epaath.olenepal.org/activity/grade8/science/sci_raydigram_01/,8,science,science,sci_raydigram_01,1,1,13,1,0,15,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_soil_01,OLE Nepal E-Paath,grade8/science/sci_soil_01,https://epaath.olenepal.org/activity/grade8/science/sci_soil_01/,8,science,science,sci_soil_01,1,1,8,1,1,9,bilingual_module,en-ne,,,2026-05-19T04:38:26Z,2026-05-19T04:57:01Z,discovered,
EPAATH_grade8__science__sci_sound_grade8,OLE Nepal E-Paath,grade8/science/sci_sound_grade8,https://epaath.olenepal.org/activity/grade8/science/sci_sound_grade8/,8,science,science,sci_sound_grade8,1,1,7,1,0,8,bilingual_module,en-ne,,,2026-05-19T04:38:27Z,2026-05-19T04:57:01Z,discovered,
